station_id,station_code,station_name,old_rid_group,new_rid_group,ospar_region,mean_q_1000m3/day,Cd_tonnes,Cd_Est,Cu_tonnes,Cu_Est,Hg_kg,Hg_Est,NO3-N_tonnes,NO3-N_Est,PO4-P_tonnes,PO4-P_Est,Pb_tonnes,Pb_Est,SPM_tonnes,SPM_Est,TOTN_tonnes,TOTN_Est,TOTP_tonnes,TOTP_Est,Zn_tonnes,Zn_Est,Ag_tonnes,Ag_Est,As_tonnes,As_Est,Cr_tonnes,Cr_Est,NH4-N_tonnes,NH4-N_Est,Ni_tonnes,Ni_Est,SiO2_tonnes,SiO2_Est,TOC_tonnes,TOC_Est,year
29837,ROGEVIK,Vikedalselva,rid_36,rid_20,NORTH SEA,961.8161826240246,0.004949724898984493,0,0.18976011836768808,0,0.2816607269375208,0,74.86536853146254,0,0.8790224752924807,0,0.058267957222000524,0,296.80054293698856,0,115.13689127982384,0,1.9266360105176805,0,0.8422215013515088,0,0.0,0,0.07944339843145788,0,0.020260176459713487,0,1.8162762526831777,0,0.1276663501155395,0,366.8607374573684,1,625.6221154830953,0,2017
29837,ROGEVIK,Vikedalselva,rid_36,rid_20,NORTH SEA,776.1300841968928,0.0039159297578168165,0,0.10703082519372047,0,0.0,0,54.129671329138766,0,0.4248269921087998,0,0.036226844263111464,0,388.6537326542831,0,75.50093940164888,0,1.059869964342768,0,0.5627907295560642,0,0.0005086803540182471,0,0.04423067203948002,0,0.042229912413006006,0,1.264495496561863,0,0.09491233506266052,0,296.03541736479974,1,342.73575386725093,0,2018
29837,ROGEVIK,Vikedalselva,rid_36,rid_20,NORTH SEA,649.0049685947757,0.002330723242712467,0,0.08090525878881581,0,0.0,0,47.3881784275032,0,0.42193597009032024,0,0.018223997875957503,0,303.2055896935662,0,69.49034074849362,0,1.1393115107972687,0,0.5466547015423711,0,0.0,0,0.06142120222117429,0,0.009453568516140091,0,2.1337132901581475,0,0.07110054420113147,0,247.54672014626234,1,338.78415504588986,0,2019
29837,ROGEVIK,Vikedalselva,rid_36,rid_20,NORTH SEA,907.4329561693512,0.00389108626790841,0,0.1378584472971547,0,0.13743931684357288,0,59.720523624171236,0,0.9645008119871193,0,0.051867738207185876,0,509.02212809624893,0,84.64487323862785,0,1.8925290186592665,0,0.6675606715867172,0,0.0,0,0.06592713317472315,0,0.01832281899727739,0,1.3198902310778897,0,0.10452277441359958,0,347.0658827460918,1,553.4945093871173,0,2020
29837,ROGEVIK,Vikedalselva,rid_36,rid_20,NORTH SEA,619.0683257800392,0.002039012997315589,0,0.08226653129891326,0,0.21667896357599695,0,47.80129670255104,0,0.306018164970813,0,0.020444946310738323,0,180.65189103183405,0,70.84676349500262,0,0.981529832015671,0,0.48045072776819797,0,0.0,0,0.04908268217582743,0,0.011717467537538499,0,4.823915095088065,0,0.05460208983054831,0,233.5562969666953,0,328.1720303128214,0,2021
29837,ROGEVIK,Vikedalselva,rid_36,rid_20,NORTH SEA,709.8297853416149,0.0029507522259794336,0,0.14357923248432625,0,0.32825631093664837,0,55.943427992066695,0,0.9348003131972901,0,0.01600831221095787,0,252.69898642539846,0,78.49266828836265,0,1.6591108099432894,0,1.4242748383338117,0,0.0,0,0.038591209413287225,0,0.010541478534025253,0,1.8462043579024137,0,0.09318581928029832,0,262.6327425927603,0,401.9255454406331,0,2022
29842,SFJENAU,Nausta,rid_36,rid_20,NORTH SEA,1990.4179398999047,0.0,0,0.5085517836444257,0,0.0,0,36.325127403173255,0,0.726502548063465,0,0.0,0,653.8522932571186,0,67.56473696990226,0,3.632512740317326,0,1.7436061153523164,0,0.0007401244708396643,1,0.0234714601950504,1,0.1018863457082003,1,6.081565294343781,1,0.08057393417753869,1,853.3377845795452,1,1104.0345829664425,1,1990
29842,SFJENAU,Nausta,rid_36,rid_20,NORTH SEA,1455.4447708366624,0.0,0,0.2656186706776909,0,0.0,0,60.561056914513514,0,0.5312373413553818,0,0.15937120240661454,0,435.6146199114131,0,98.27890815074564,0,3.1874240481322906,0,1.0624746827107636,0,0.0005411980415058021,1,0.017162935140398156,1,0.07450191545606441,1,4.446996898852062,1,0.05891773220770587,1,623.9825272003421,1,807.2984715371642,1,1991
29842,SFJENAU,Nausta,rid_36,rid_20,NORTH SEA,1788.7345640226001,0.0,0,0.2618707401729087,0,0.0,0,76.59719150057578,0,1.964030551296815,0,0.05892091653890445,0,320.7916567118131,0,130.93537008645433,0,4.582737953025902,0,1.1129506457348617,0,0.000666952041377885,1,0.021150953532787443,1,0.0918133488837691,1,4.582737953025902,0,0.07260798960016879,1,768.9725172369058,1,975.4685071440846,0,1992
29842,SFJENAU,Nausta,rid_36,rid_20,NORTH SEA,1527.5500070193773,0.011151115051241453,0,0.05575557525620728,0,0.0,0,44.60446020496582,0,1.1151115051241454,0,0.061331132781828,0,468.3468321521411,0,88.09380890480749,0,3.9028902679345094,0,0.5575557525620727,0,0.0005680099229226186,1,0.01672667257686218,0,0.674642460600108,0,4.4604460204965815,0,0.044604460204965814,0,654.8956943635346,1,669.0669030744872,0,1993
29842,SFJENAU,Nausta,rid_36,rid_20,NORTH SEA,1547.3679064978096,0.01129578571743401,0,0.05647892858717005,0,0.0,0,48.007089299094545,0,1.129578571743401,0,0.06212682144588706,0,474.42300013222837,0,102.22686074277779,0,3.9535250011019034,0,0.5647892858717005,0,0.0005753790849818022,1,0.016943678576151016,0,0.6777471430460406,0,4.518314286973604,0,0.05647892858717005,0,663.3920820301349,1,892.3670716772867,0,1994
29842,SFJENAU,Nausta,rid_36,rid_20,NORTH SEA,1701.689218623978,0.012422331295955038,0,0.0621116564797752,0,0.0,0,41.614809841449386,0,1.242233129595504,0,0.06832282212775272,0,521.7379144301116,0,96.27306754365155,0,4.347815953584264,0,0.621116564797752,0,0.0006327625003877177,1,0.018633496943932557,0,0.7453398777573024,0,4.968932518382016,0,0.0621116564797752,0,729.5531650686928,1,875.7743563648302,0,1995
29842,SFJENAU,Nausta,rid_36,rid_20,NORTH SEA,1008.3714995642325,0.0,0,0.14762558753620367,0,0.5535959532607637,0,38.751716728253456,0,1.1071919065215274,0,0.08488471283331711,0,498.2363579346875,0,78.24156139418794,0,2.9525117507240735,0,0.8857535252172218,0,0.0003759839182562734,1,0.0,0,0.0,0,4.059703657245601,0,0.0,0,405.9703657245601,0,642.171305782486,0,1996
29842,SFJENAU,Nausta,rid_36,rid_20,NORTH SEA,1660.1774582553837,0.0,0,0.24238590890528605,0,0.9089471583948224,0,30.29823861316075,0,9.089471583948225,0,0.1333122498979073,0,1636.1048851106805,0,72.7157726715858,0,15.149119306580374,0,1.575508407884359,0,0.000617326611743158,1,0.0,0,0.0,0,7.271577267158579,0,0.0,0,727.157726715858,0,1054.378703737994,0,1997
29842,SFJENAU,Nausta,rid_36,rid_20,NORTH SEA,1523.1070807916783,0.0,0,0.055593408448896264,0,0.5559340844889626,0,33.35604506933776,0,3.335604506933776,0,0.0,0,411.3912225218324,0,77.83077182845477,0,5.559340844889626,0,1.7233956619157844,0,0.0005663578485731377,1,0.0,0,0.0,0,3.335604506933776,0,0.0,0,889.4945351823403,0,889.4945351823403,0,1998
29842,SFJENAU,Nausta,rid_36,rid_20,NORTH SEA,1744.2702184664101,0.002546634518960958,0,0.33106248746492456,0,0.5081763159071189,1,12.733172594804788,0,0.6239254571454347,0,0.04456610408181677,0,381.9951778441437,0,52.20600763869963,0,4.359305003384807,1,0.21009734781427905,0,0.000648595979047877,1,0.02546634518960958,0,0.06366586297402395,0,3.8199517784414367,0,0.031832931487011974,0,272.8536984601029,0,0.0,0,1999
29842,SFJENAU,Nausta,rid_36,rid_20,NORTH SEA,1805.1806217897604,0.0033034805378752623,0,1.321392215150105,0,0.5273628569499665,1,17.178098796951367,0,0.0,0,0.08589049398475683,0,0.0,0,99.76511224383293,0,4.482362691028661,1,1.7178098796951367,0,0.000673084159592093,1,0.09910441613625788,0,0.2576714819542705,0,0.0,0,0.8456910176960671,0,776.0426363558637,1,594.6264968175474,0,2000
29842,SFJENAU,Nausta,rid_36,rid_20,NORTH SEA,1102.662420254311,0.0,0,0.10061794584820591,0,0.3212500680695731,1,38.63729120571107,0,1.6098871335712945,0,0.016903814902498593,0,321.9774267142589,0,53.126275407852724,0,2.7051915397766555,1,0.6037076750892355,0,0.00041001812933144416,1,0.02938044018767612,0,0.0,0,8.451907451249296,0,0.04024717833928236,0,472.73664891015403,1,965.9322801427767,0,2001
